iso_code,ano,population
ARG,1987,31254107
ARG,1988,31735662
ARG,1989,32218364
ARG,1990,32696782
ARG,1991,33168029
ARG,1992,33630906
ARG,1993,34089979
ARG,1994,34551094
ARG,1995,35008066
ARG,1996,35451577
ARG,1997,35881879
ARG,1998,36303030
ARG,1999,36723859
ARG,2000,37142378
ARG,2001,37552655
ARG,2002,37957185
ARG,2003,38351224
ARG,2004,38742356
ARG,2005,39143646
ARG,2006,39549484
ARG,2007,39946441
ARG,2008,40348958
ARG,2009,40769588
ARG,2010,41194409
ARG,2011,41625696
ARG,2012,42057041
ARG,2013,42485361
ARG,2014,42924068
ARG,2015,43367036
ARG,2016,43784274
ARG,2017,44171757
ARG,2018,44534234
ARG,2019,44859492
ARG,2020,45113996
ARG,2021,45294536
ARG,2022,45459114
ARG,2023,45656145
ARM,1830,452898
ARM,1831,457054
ARM,1832,461249
ARM,1833,465481
ARM,1850,543681
ARM,1851,548732
ARM,1852,553829
ARM,1853,558974
ARM,1854,564166
ARM,1855,569407
ARM,1856,574697
ARM,1857,580035
ARM,1858,585423
ARM,1859,590862
ARM,1860,596350
ARM,1861,601890
ARM,1862,607481
ARM,1863,613124
ARM,1864,618820
ARM,1865,624568
ARM,1866,630370
ARM,1867,636226
ARM,1868,642136
ARM,1869,648101
ARM,1870,654121
ARM,1871,660197
ARM,1872,666330
ARM,1873,672520
ARM,1874,678767
ARM,1875,685072
ARM,1876,691436
ARM,1877,697859
ARM,1878,704341
ARM,1879,710884
ARM,1880,717487
ARM,1881,724152
ARM,1882,730879
ARM,1883,737668
ARM,1884,744520
ARM,1885,751436
ARM,1886,758416
ARM,1887,765461
ARM,1888,772572
ARM,1889,779748
ARM,1890,786991
ARM,1891,794301
ARM,1892,801680
ARM,1893,809126
ARM,1894,816642
ARM,1895,824228
ARM,1896,831884
ARM,1897,839612
ARM,1898,847411
ARM,1899,855282
ARM,1900,863227
ARM,1901,871245
ARM,1902,879338
ARM,1903,887506
ARM,1904,895750
ARM,1905,904070
ARM,1906,912468
ARM,1907,920944
ARM,1908,929498
ARM,1909,938132
ARM,1910,946846
ARM,1911,955641
ARM,1912,964518
ARM,1913,973477
ARM,1914,982519
ARM,1915,991645
ARM,1916,1000857
ARM,1917,1010153
ARM,1918,1019423
ARM,1919,1028778
ARM,1920,1038218
ARM,1921,1047746
ARM,1922,1057361
ARM,1923,1067063
ARM,1924,1076856
ARM,1925,1086737
ARM,1926,1096710
ARM,1927,1106774
ARM,1928,1116930
ARM,1929,1127180
ARM,1930,1137524
ARM,1931,1147962
ARM,1932,1158497
ARM,1933,1169128
ARM,1934,1179856
ARM,1935,1190684
ARM,1936,1201610
ARM,1937,1212637
ARM,1938,1223765
ARM,1939,1234995
ARM,1940,1246328
ARM,1941,1257765
ARM,1942,1269307
ARM,1943,1280955
ARM,1944,1292709
ARM,1945,1304572
ARM,1946,1316544
ARM,1947,1328625
ARM,1948,1340817
ARM,1949,1359533
ARM,1950,1382896
ARM,1951,1417284
ARM,1952,1454107
ARM,1953,1493581
ARM,1954,1535982
ARM,1955,1581513
ARM,1956,1630822
ARM,1957,1684148
ARM,1958,1740888
ARM,1959,1801015
ARM,1960,1863710
ARM,1961,1927489
ARM,1962,1991686
ARM,1963,2056024
ARM,1964,2120136
ARM,1965,2183637
ARM,1966,2246162
ARM,1967,2307494
ARM,1968,2367325
ARM,1969,2424036
ARM,1970,2475629
ARM,1971,2525349
ARM,1972,2577082
ARM,1973,2630860
ARM,1974,2686446
ARM,1975,2743665
ARM,1976,2818168
ARM,1977,2912833
ARM,1978,3012808
ARM,1979,3078506
ARM,1980,3107420
ARM,1981,3135355
ARM,1982,3163145
ARM,1983,3191547
ARM,1984,3224549
ARM,1985,3260440
ARM,1986,3294858
ARM,1987,3328525
ARM,1988,3355124
ARM,1989,3443095
ARM,1990,3552129
ARM,1991,3613977
ARM,1992,3573214
ARM,1993,3455341
ARM,1994,3369168
ARM,1995,3315186
ARM,1996,3288820
ARM,1997,3258857
ARM,1998,3224475
ARM,1999,3186658
ARM,2000,3147078
ARM,2001,3108744
ARM,2002,3080338
ARM,2003,3061542
ARM,2004,3044146
ARM,2005,3026807
ARM,2006,3008430
ARM,2007,2989612
ARM,2008,2971710
ARM,2009,2954909
ARM,2010,2938690
ARM,2011,2926126
ARM,2012,2918478
ARM,2013,2911957
ARM,2014,2906185
ARM,2015,2899888
ARM,2016,2892318
ARM,2017,2883448
ARM,2018,2873266
ARM,2019,2862290
ARM,2020,2848252
ARM,2021,2830655
ARM,2022,2830678
ARM,2023,2943395
ASM,1980,32908
ASM,1981,34080
ASM,1982,35388
ASM,1983,36755
ASM,1984,38193
ASM,1985,39688
ASM,1986,41240
ASM,1987,42859
ASM,1988,44564
ASM,1989,46310
ASM,1990,47841
ASM,1991,49016
ASM,1992,50096
ASM,1993,51195
ASM,1994,52311
ASM,1995,53421
ASM,1996,54523
ASM,1997,55595
ASM,1998,56626
ASM,1999,57617
ASM,2000,58251
ASM,2001,58342
ASM,2002,58200
ASM,2003,57962
ASM,2004,57653
ASM,2005,57277
ASM,2006,56857
ASM,2007,56402
ASM,2008,55909
ASM,2009,55386
ASM,2010,54871
ASM,2011,54334
ASM,2012,53718
ASM,2013,53017
ASM,2014,52234
ASM,2015,51391
ASM,2016,50468
ASM,2017,49486
ASM,2018,48445
ASM,2019,47341
ASM,2020,46216
ASM,2021,45056
ASM,2022,44295
ATG,1850,37000
ATG,1851,36992
ATG,1852,36985
ATG,1853,36977
ATG,1854,36970
ATG,1855,36962
ATG,1856,36955
ATG,1857,36947
ATG,1858,36940
ATG,1859,36891
ATG,1860,36802
ATG,1861,36673
ATG,1862,36503
ATG,1863,36293
ATG,1864,36085
ATG,1865,35877
ATG,1866,35671
ATG,1867,35466
ATG,1868,35263
ATG,1869,35099
ATG,1870,34974
ATG,1871,34889
ATG,1872,34843
ATG,1873,34836
ATG,1874,34829
ATG,1875,34822
ATG,1876,34815
ATG,1877,34808
ATG,1878,34801
ATG,1879,34832
ATG,1880,34903
ATG,1881,35013
ATG,1882,35162
ATG,1883,35351
ATG,1884,35540
ATG,1885,35731
ATG,1886,35923
ATG,1887,36116
ATG,1888,36309
ATG,1889,36423
ATG,1890,36455
ATG,1891,36408
ATG,1892,36280
ATG,1893,36071
ATG,1894,35864
ATG,1895,35658
ATG,1896,35453
ATG,1897,35249
ATG,1898,35047
ATG,1899,34822
ATG,1900,34575
ATG,1901,34307
ATG,1902,34017
ATG,1903,33707
ATG,1904,33399
ATG,1905,33095
ATG,1906,32793
ATG,1907,32493
ATG,1908,32197
ATG,1909,31919
ATG,1910,31659
ATG,1911,31417
ATG,1912,31193
ATG,1913,30985
ATG,1914,30780
ATG,1915,30575
ATG,1916,30373
ATG,1917,30171
ATG,1918,29977
ATG,1919,29841
ATG,1920,29765
ATG,1921,29746
ATG,1922,29786
ATG,1923,29884
ATG,1924,29982
ATG,1925,30081
ATG,1926,30179
ATG,1927,30279
ATG,1928,30378
ATG,1929,30646
ATG,1930,31089
ATG,1931,31712
ATG,1932,32522
ATG,1933,33525
ATG,1934,34559
ATG,1935,35624
ATG,1936,36723
ATG,1937,37855
ATG,1938,39022
ATG,1939,40042
ATG,1940,40909
ATG,1941,41617
ATG,1942,42158
ATG,1943,42526
ATG,1944,42897
ATG,1945,43272
ATG,1946,43650
ATG,1947,44031
ATG,1948,44416
ATG,1949,44883
ATG,1950,45462
ATG,1951,46444
ATG,1952,47416
ATG,1953,48401
ATG,1954,49393
ATG,1955,50395
ATG,1956,51400
ATG,1957,52426
ATG,1958,53474
ATG,1959,54549
ATG,1960,55621
ATG,1961,56553
ATG,1962,57350
ATG,1963,58157
ATG,1964,59034
ATG,1965,59986
ATG,1966,60909
ATG,1967,61857
ATG,1968,62831
ATG,1969,63832
ATG,1970,64549
ATG,1971,64748
ATG,1972,64631
ATG,1973,64361
ATG,1974,64074
ATG,1975,63854
ATG,1976,63778
ATG,1977,63882
ATG,1978,64055
ATG,1979,64297
ATG,1980,64718
ATG,1981,64888
ATG,1982,65023
ATG,1983,65189
ATG,1984,65138
ATG,1985,64837
ATG,1986,64512
ATG,1987,64168
ATG,1988,63822
ATG,1989,63502
ATG,1990,63216
ATG,1991,63530
ATG,1992,64548
ATG,1993,65724
ATG,1994,66976
ATG,1995,68313
ATG,1996,69722
ATG,1997,71152
ATG,1998,72509
ATG,1999,73757
ATG,2000,75000
ATG,2001,76154
ATG,2002,77132
ATG,2003,77995
ATG,2004,78844
ATG,2005,79754
ATG,2006,80764
ATG,2007,81876
ATG,2008,83096
ATG,2009,84369
ATG,2010,85524
ATG,2011,86549
ATG,2012,87482
ATG,2013,88293
ATG,2014,89018
ATG,2015,89690
ATG,2016,90278
ATG,2017,90808
ATG,2018,91293
ATG,2019,91752
ATG,2020,92268
ATG,2021,92794
ATG,2022,93312
ATG,2023,93333
AUS,1750,314500
AUS,1760,314500
AUS,1770,314667
AUS,1780,315087
AUS,1790,316556
AUS,1800,200000
AUS,1801,205195
AUS,1802,210524
AUS,1803,215992
AUS,1804,221602
AUS,1805,227357
AUS,1806,233263
AUS,1807,239321
AUS,1808,245537
AUS,1809,251914
AUS,1810,258627
AUS,1811,265344
AUS,1812,272236
AUS,1813,279307
AUS,1814,286561
AUS,1815,294004
AUS,1816,301640
AUS,1817,309474
AUS,1818,317512
AUS,1819,323943
AUS,1820,328728
AUS,1821,331827
AUS,1822,333197
AUS,1823,332795
AUS,1824,332395
AUS,1825,331994
AUS,1826,331595
AUS,1827,331195
AUS,1828,330797
AUS,1829,332089
AUS,1830,335111
AUS,1831,339904
AUS,1832,346508
AUS,1833,354966
AUS,1834,363631
AUS,1835,372507
AUS,1836,381599
AUS,1837,390914
AUS,1838,400456
AUS,1839,411303
AUS,1840,423526
AUS,1841,437202
AUS,1842,452407
AUS,1843,469223
AUS,1844,486665
AUS,1845,504755
AUS,1846,523518
AUS,1847,542978
AUS,1848,563161
AUS,1849,589474
AUS,1850,622584
AUS,1851,663068
AUS,1852,711848
AUS,1853,769782
AUS,1854,832431
AUS,1855,900179
AUS,1856,973440
AUS,1857,1052664
AUS,1858,1138335
AUS,1859,1217207
AUS,1860,1288324
AUS,1861,1350642
AUS,1862,1403020
AUS,1863,1444212
AUS,1864,1486613
AUS,1865,1530259
AUS,1866,1575186
AUS,1867,1621432
AUS,1868,1669036
AUS,1869,1715197
AUS,1870,1759814
AUS,1871,1802779
AUS,1872,1843982
AUS,1873,1883307
AUS,1874,1923471
AUS,1875,1964491
AUS,1876,2006386
AUS,1877,2049174
AUS,1878,2092875
AUS,1879,2143490
AUS,1880,2201376
AUS,1881,2266902
AUS,1882,2340455
AUS,1883,2422437
AUS,1884,2507291
AUS,1885,2595117
AUS,1886,2686019
AUS,1887,2780105
AUS,1888,2877486
AUS,1889,2968103
AUS,1890,3051532
AUS,1891,3127332
AUS,1892,3195043
AUS,1893,3254185
AUS,1894,3314421
AUS,1895,3375772
AUS,1896,3438259
AUS,1897,3501902
AUS,1898,3566723
AUS,1899,3630550
AUS,1900,3693331
AUS,1901,3755013
AUS,1902,3815541
AUS,1903,3874858
AUS,1904,3935097
AUS,1905,3996273
AUS,1906,4058399
AUS,1907,4121490
AUS,1908,4185562
AUS,1909,4254685
AUS,1910,4329018
AUS,1911,4408726
AUS,1912,4493975
AUS,1913,4584938
AUS,1914,4677743
AUS,1915,4772426
AUS,1916,4869025
AUS,1917,4967579
AUS,1918,5069291
AUS,1919,5171552
AUS,1920,5274343
AUS,1921,5377647
AUS,1922,5481442
AUS,1923,5585709
AUS,1924,5691958
AUS,1925,5800229
AUS,1926,5910560
AUS,1927,6022989
AUS,1928,6137556
AUS,1929,6240926
AUS,1930,6332771
AUS,1931,6412756
AUS,1932,6480541
AUS,1933,6535776
AUS,1934,6591481
AUS,1935,6647662
AUS,1936,6704321
AUS,1937,6761463
AUS,1938,6819092
AUS,1939,6887821
AUS,1940,6967916
AUS,1941,7059648
AUS,1942,7163293
AUS,1943,7279134
AUS,1944,7396847
AUS,1945,7516465
AUS,1946,7638016
AUS,1947,7761534
AUS,1948,7887049
AUS,1949,8025441
AUS,1950,8176960
AUS,1951,8419225
AUS,1952,8631747
AUS,1953,8817624
AUS,1954,9001373
AUS,1955,9207517
AUS,1956,9427234
AUS,1957,9641480
AUS,1958,9850391
AUS,1959,10062858
AUS,1960,10283732
AUS,1961,10503192
AUS,1962,10709589
AUS,1963,10915324
AUS,1964,11129932
AUS,1965,11358460
AUS,1966,11592580
AUS,1967,11809816
AUS,1968,12028640
AUS,1969,12270369
AUS,1970,12597226
AUS,1971,12995900
AUS,1972,13302608
AUS,1973,13516002
AUS,1974,13716446
AUS,1975,13890425
AUS,1976,14042418
AUS,1977,14198438
AUS,1978,14361456
AUS,1979,14526782
AUS,1980,14713836
AUS,1981,14939632
AUS,1982,15180466
AUS,1983,15398985
AUS,1984,15600064
AUS,1985,15810714
AUS,1986,16040964
AUS,1987,16290762
AUS,1988,16560002
AUS,1989,16832974
AUS,1990,17087152
AUS,1991,17312142
AUS,1992,17505891
AUS,1993,17677210
AUS,1994,17851468
AUS,1995,18049170
AUS,1996,18258574
AUS,1997,18457582
AUS,1998,18651686
AUS,1999,18855436
AUS,2000,19075220
AUS,2001,19306792
AUS,2002,19535600
AUS,2003,19759227
AUS,2004,19985870
AUS,2005,20233111
AUS,2006,20528798
AUS,2007,20892688
AUS,2008,21309236
AUS,2009,21721956
AUS,2010,22080374
AUS,2011,22418405
AUS,2012,22790960
AUS,2013,23174030
AUS,2014,23532588
AUS,2015,23884119
AUS,2016,24262834
AUS,2017,24660690
AUS,2018,25049464
AUS,2019,25419941
AUS,2020,25706920
AUS,2021,25938755
AUS,2022,26189198
AUS,2023,26445120
AUT,1807,3124310
AUT,1819,3349015
AUT,1820,3367266
AUT,1821,3385004
AUT,1822,3402223
AUT,1823,3418916
AUT,1824,3435691
AUT,1825,3452549
AUT,1826,3469489
AUT,1827,3486512
AUT,1828,3503619
AUT,1829,3520820
AUT,1830,3538115
AUT,1831,3555505
AUT,1832,3572991
AUT,1833,3590572
AUT,1834,3608240
AUT,1835,3625995
AUT,1836,3643838
AUT,1837,3661768
AUT,1838,3679786
AUT,1839,3698789
AUT,1840,3718786
AUT,1841,3739787
AUT,1842,3761804
AUT,1843,3784847
AUT,1844,3808031
AUT,1845,3831357
AUT,1846,3854826
AUT,1847,3878438
AUT,1848,3902195
AUT,1849,3926782
AUT,1850,3952208
AUT,1851,3978557
AUT,1852,4005766
AUT,1853,4033846
AUT,1854,4062123
AUT,1855,4090598
AUT,1856,4119272
AUT,1857,4148148
AUT,1858,4177226
AUT,1859,4206120
AUT,1860,4234828
AUT,1861,4263344
AUT,1862,4291666
AUT,1863,4319789
AUT,1864,4348096
AUT,1865,4376588
AUT,1866,4405267
AUT,1867,4434134
AUT,1868,4463191
AUT,1869,4494618
AUT,1870,4528451
AUT,1871,4564726
AUT,1872,4603478
AUT,1873,4644744
AUT,1874,4686380
AUT,1875,4728390
AUT,1876,4770776
AUT,1877,4813542
AUT,1878,4856691
AUT,1879,4900094
AUT,1880,4943751
AUT,1881,4987664
AUT,1882,5031834
AUT,1883,5076261
AUT,1884,5121081
AUT,1885,5166297
AUT,1886,5211912
AUT,1887,5257929
AUT,1888,5304353
AUT,1889,5352739
AUT,1890,5403121
AUT,1891,5455531
AUT,1892,5510005
AUT,1893,5566578
AUT,1894,5623731
AUT,1895,5681470
AUT,1896,5739803
AUT,1897,5798734
AUT,1898,5858271
AUT,1899,5918416
AUT,1900,5979176
AUT,1901,6040557
AUT,1902,6102565
AUT,1903,6165207
AUT,1904,6228492
AUT,1905,6292427
AUT,1906,6357018
AUT,1907,6422272
AUT,1908,6488195
AUT,1909,6538009
AUT,1910,6571587
AUT,1911,6588803
AUT,1912,6589530
AUT,1913,6573637
AUT,1914,6557782
AUT,1915,6541966
AUT,1916,6526188
AUT,1917,6510448
AUT,1918,6494625
AUT,1919,6486496
AUT,1920,6486069
AUT,1921,6493353
AUT,1922,6508355
AUT,1923,6531083
AUT,1924,6553892
AUT,1925,6576779
AUT,1926,6599747
AUT,1927,6622795
AUT,1928,6645923
AUT,1929,6664878
AUT,1930,6679644
AUT,1931,6690204
AUT,1932,6696542
AUT,1933,6698643
AUT,1934,6700745
AUT,1935,6702847
AUT,1936,6704950
AUT,1937,6707053
AUT,1938,6709158
AUT,1939,6715380
AUT,1940,6725734
AUT,1941,6740236
AUT,1942,6758902
AUT,1943,6781747
AUT,1944,6804668
AUT,1945,6827667
AUT,1946,6850744
AUT,1947,6873899
AUT,1948,6897132
AUT,1949,6917983
AUT,1950,6936448
AUT,1951,6930458
AUT,1952,6927136
AUT,1953,6931939
AUT,1954,6939768
AUT,1955,6946464
AUT,1956,6952005
AUT,1957,6965580
AUT,1958,6987070
AUT,1959,7013936
AUT,1960,7046914
AUT,1961,7085750
AUT,1962,7129276
AUT,1963,7175190
AUT,1964,7223145
AUT,1965,7270152
AUT,1966,7321222
AUT,1967,7375962
AUT,1968,7414220
AUT,1969,7439816
AUT,1970,7465816
AUT,1971,7499092
AUT,1972,7542674
AUT,1973,7584566
AUT,1974,7597496
AUT,1975,7577380
AUT,1976,7563983
AUT,1977,7566844
AUT,1978,7560726
AUT,1979,7547914
AUT,1980,7547984
AUT,1981,7566934
AUT,1982,7572184
AUT,1983,7560138
AUT,1984,7559640
AUT,1985,7563212
AUT,1986,7568322
AUT,1987,7573346
AUT,1988,7584556
AUT,1989,7619900
AUT,1990,7679179
AUT,1991,7756390
AUT,1992,7841766
AUT,1993,7906386
AUT,1994,7936761
AUT,1995,7948808
AUT,1996,7959480
AUT,1997,7968444
AUT,1998,7977160
AUT,1999,7992638
AUT,2000,8011677
AUT,2001,8040932
AUT,2002,8080316
AUT,2003,8121355
AUT,2004,8172354
AUT,2005,8228119
AUT,2006,8268836
AUT,2007,8295834
AUT,2008,8322192
AUT,2009,8344006
AUT,2010,8363958
AUT,2011,8392236
AUT,2012,8430620
AUT,2013,8480476
AUT,2014,8546939
AUT,2015,8643230
AUT,2016,8737206
AUT,2017,8798138
AUT,2018,8841085
AUT,2019,8880407
AUT,2020,8914591
AUT,2021,8944570
AUT,2022,9002148
AUT,2023,9044698
AZE,1830,964208
AZE,1831,973057
AZE,1832,981986
AZE,1833,990997
AZE,1850,1157483
AZE,1851,1169516
AZE,1852,1181674
AZE,1853,1193956
AZE,1854,1206363
AZE,1855,1218898
AZE,1856,1231562
AZE,1857,1244355
AZE,1858,1257279
AZE,1859,1270336
AZE,1860,1283526
AZE,1861,1296852
AZE,1862,1310314
AZE,1863,1323914
AZE,1864,1337653
AZE,1865,1351533
AZE,1866,1365555
AZE,1867,1379721
AZE,1868,1394031
AZE,1869,1408488
AZE,1870,1423093
AZE,1871,1437847
AZE,1872,1452753
AZE,1873,1467810
AZE,1874,1483022
AZE,1875,1498389
AZE,1876,1513914
AZE,1877,1529597
AZE,1878,1545441
AZE,1879,1561446
AZE,1880,1577616
AZE,1881,1593950
AZE,1882,1610451
AZE,1883,1627121
AZE,1884,1643962
AZE,1885,1660974
AZE,1886,1678160
AZE,1887,1695522
AZE,1888,1713061
AZE,1889,1730779
AZE,1890,1748679
AZE,1891,1766760
AZE,1892,1785027
AZE,1893,1803480
AZE,1894,1822121
AZE,1895,1840953
AZE,1896,1859976
AZE,1897,1879194
AZE,1898,1898608
AZE,1899,1918220
AZE,1900,1938032
AZE,1901,1958047
AZE,1902,1978265
AZE,1903,1998689
AZE,1904,2019322
AZE,1905,2040165
AZE,1906,2061221
AZE,1907,2082491
AZE,1908,2103978
AZE,1909,2125684
AZE,1910,2147611
AZE,1911,2169762
AZE,1912,2192138
AZE,1913,2214742
AZE,1914,2237577
AZE,1915,2260644
AZE,1916,2283946
AZE,1917,2307485
AZE,1918,2328660
AZE,1919,2350030
AZE,1920,2371595
AZE,1921,2393358
AZE,1922,2415321
AZE,1923,2437485
AZE,1924,2459853
AZE,1925,2482426
AZE,1926,2505207
AZE,1927,2528196
AZE,1928,2551396
AZE,1929,2574809
AZE,1930,2598437
AZE,1931,2622282
AZE,1932,2646346
AZE,1933,2670630
AZE,1934,2695138
AZE,1935,2719870
AZE,1936,2744829
AZE,1937,2770017
AZE,1938,2795437
AZE,1939,2821089
AZE,1940,2846977
AZE,1941,2873103
AZE,1942,2899468
AZE,1943,2926076
AZE,1944,2952927
AZE,1945,2980025
AZE,1946,3007371
AZE,1947,3034969
AZE,1948,3062820
AZE,1949,3103980
AZE,1950,3131978
AZE,1951,3187157
AZE,1952,3247007
AZE,1953,3312611
AZE,1954,3384707
AZE,1955,3464090
AZE,1956,3551390
AZE,1957,3646867
AZE,1958,3750702
AZE,1959,3862828
AZE,1960,3982710
AZE,1961,4108981
AZE,1962,4239411
AZE,1963,4372047
AZE,1964,4503659
AZE,1965,4630315
AZE,1966,4751910
AZE,1967,4867309
AZE,1968,4976488
AZE,1969,5081769
AZE,1970,5183827
AZE,1971,5283500
AZE,1972,5380920
AZE,1973,5476614
AZE,1974,5572229
AZE,1975,5669260
AZE,1976,5791042
AZE,1977,5937643
AZE,1978,6075082
AZE,1979,6187137
AZE,1980,6333885
AZE,1981,6429070
AZE,1982,6529482
AZE,1983,6635670
AZE,1984,6741761
AZE,1985,6845483
AZE,1986,6950240
AZE,1987,7055172
AZE,1988,7171276
AZE,1989,7258230
AZE,1990,7329462
AZE,1991,7426290
AZE,1992,7524561
AZE,1993,7622115
AZE,1994,7715392
AZE,1995,7804309
AZE,1996,7890044
AZE,1997,7968144
AZE,1998,8033454
AZE,1999,8100960
AZE,2000,8182562
AZE,2001,8266903
AZE,2002,8349134
AZE,2003,8431432
AZE,2004,8523022
AZE,2005,8626746
AZE,2006,8737366
AZE,2007,8853362
AZE,2008,8971167
AZE,2009,9082983
AZE,2010,9192028
AZE,2011,9307586
AZE,2012,9430879
AZE,2013,9559448
AZE,2014,9686508
AZE,2015,9808172
AZE,2016,9922344
AZE,2017,10020040
AZE,2018,10096151
AZE,2019,10171624
AZE,2020,10233344
AZE,2021,10273682
AZE,2022,10326692
AZE,2023,10365431
BDI,1850,1402560
BDI,1851,1414254
BDI,1852,1423509
BDI,1853,1430281
BDI,1854,1437083
BDI,1855,1443915
BDI,1856,1450777
BDI,1857,1457669
BDI,1858,1464592
BDI,1859,1471546
BDI,1860,1478530
BDI,1861,1485545
BDI,1862,1492591
BDI,1863,1499668
BDI,1864,1506777
BDI,1865,1513916
BDI,1866,1521087
BDI,1867,1528290
BDI,1868,1535524
BDI,1869,1543100
BDI,1870,1551022
BDI,1871,1559292
BDI,1872,1567912
BDI,1873,1576888
BDI,1874,1585912
BDI,1875,1594985
BDI,1876,1604107
BDI,1877,1613279
BDI,1878,1622501
BDI,1879,1631773
BDI,1880,1641095
BDI,1881,1650468
BDI,1882,1659891
BDI,1883,1669366
BDI,1884,1678891
BDI,1885,1688469
BDI,1886,1698098
BDI,1887,1707779
BDI,1888,1717513
BDI,1889,1723125
BDI,1890,1724623
BDI,1891,1722016
BDI,1892,1715311
BDI,1893,1704516
BDI,1894,1693786
BDI,1895,1683121
BDI,1896,1672520
BDI,1897,1661983
BDI,1898,1651510
BDI,1899,1640120
BDI,1900,1627830
BDI,1901,1614655
BDI,1902,1600612
BDI,1903,1585716
BDI,1904,1570956
BDI,1905,1556331
BDI,1906,1541839
BDI,1907,1527479
BDI,1908,1513251
BDI,1909,1500342
BDI,1910,1488732
BDI,1911,1478402
BDI,1912,1469331
BDI,1913,1461501
BDI,1914,1453710
BDI,1915,1445958
BDI,1916,1438244
BDI,1917,1430569
BDI,1918,1424847
BDI,1919,1424519
BDI,1920,1429644
BDI,1921,1440281
BDI,1922,1456493
BDI,1923,1478340
BDI,1924,1500515
BDI,1925,1523023
BDI,1926,1545868
BDI,1927,1569056
BDI,1928,1592592
BDI,1929,1616153
BDI,1930,1639735
BDI,1931,1663333
BDI,1932,1686942
BDI,1933,1710560
BDI,1934,1734508
BDI,1935,1758791
BDI,1936,1783414
BDI,1937,1808382
BDI,1938,1833699
BDI,1939,1860879
BDI,1940,1889974
BDI,1941,1921040
BDI,1942,1954132
BDI,1943,1989306
BDI,1944,2025113
BDI,1945,2061566
BDI,1946,2098674
BDI,1947,2136450
BDI,1948,2174906
BDI,1949,2214122
BDI,1950,2254532
BDI,1951,2304504
BDI,1952,2353674
BDI,1953,2402145
BDI,1954,2450680
BDI,1955,2499930
BDI,1956,2549790
BDI,1957,2600164
BDI,1958,2650286
BDI,1959,2701623
BDI,1960,2755448
BDI,1961,2825549
BDI,1962,2897670
BDI,1963,2958986
BDI,1964,3044441
BDI,1965,3129755
BDI,1966,3205676
BDI,1967,3287597
BDI,1968,3366398
BDI,1969,3439514
BDI,1970,3514136
BDI,1971,3599688
BDI,1972,3598164
BDI,1973,3591724
BDI,1974,3681820
BDI,1975,3772926
BDI,1976,3856760
BDI,1977,3955506
BDI,1978,4069880
BDI,1979,4170482
BDI,1980,4348280
BDI,1981,4528381
BDI,1982,4641836
BDI,1983,4767521
BDI,1984,4884376
BDI,1985,4991038
BDI,1986,5085567
BDI,1987,5202780
BDI,1988,5318588
BDI,1989,5422705
BDI,1990,5535426
BDI,1991,5649350
BDI,1992,5800744
BDI,1993,5616038
BDI,1994,5650136
BDI,1995,5999555
BDI,1996,6000510
BDI,1997,5996950
BDI,1998,6111230
BDI,1999,6258672
BDI,2000,6388930
BDI,2001,6550050
BDI,2002,6736546
BDI,2003,6952006
BDI,2004,7215579
BDI,2005,7488086
BDI,2006,7761870
BDI,2007,8053246
BDI,2008,8391878
BDI,2009,8828512
BDI,2010,9251530
BDI,2011,9586858
BDI,2012,9933256
BDI,2013,10294464
BDI,2014,10647355
BDI,2015,10887366
BDI,2016,11071394
BDI,2017,11331178
BDI,2018,11676460
BDI,2019,12065088
BDI,2020,12418636
BDI,2021,12758351
BDI,2022,13105342
BDI,2023,13689455
BEL,1802,3267947
BEL,1830,3749449
BEL,1831,3781756
BEL,1832,3814064
BEL,1833,3846368
BEL,1834,3878946
BEL,1835,3911800
BEL,1836,3944932
BEL,1837,3978344
BEL,1838,4012040
BEL,1839,4046206
BEL,1840,4080847
BEL,1841,4115969
BEL,1842,4151578
BEL,1843,4187679
BEL,1844,4224094
BEL,1845,4260826
BEL,1846,4297878
BEL,1847,4335251
BEL,1848,4372950
BEL,1849,4408894
BEL,1850,4443056
BEL,1851,4475157
BEL,1852,4505413
BEL,1853,4533797
BEL,1854,4562359
BEL,1855,4591101
BEL,1856,4620024
BEL,1857,4649129
BEL,1858,4678418
BEL,1859,4708755
BEL,1860,4740154
BEL,1861,4772628
BEL,1862,4806190
BEL,1863,4840852
BEL,1864,4875764
BEL,1865,4910928
BEL,1866,4946346
BEL,1867,4982019
BEL,1868,5017949
BEL,1869,5055298
BEL,1870,5094086
BEL,1871,5134332
BEL,1872,5176056
BEL,1873,5219281
BEL,1874,5262866
BEL,1875,5306815
BEL,1876,5351131
BEL,1877,5395817
BEL,1878,5440877
BEL,1879,5487623
BEL,1880,5536082
BEL,1881,5586281
BEL,1882,5638248
BEL,1883,5692009
BEL,1884,5746284
BEL,1885,5801075
BEL,1886,5856389
BEL,1887,5912231
BEL,1888,5968605
BEL,1889,6025743
BEL,1890,6083656
BEL,1891,6142352
BEL,1892,6201841
BEL,1893,6262134
BEL,1894,6323013
BEL,1895,6384484
BEL,1896,6446552
BEL,1897,6509224
BEL,1898,6572505
BEL,1899,6638079
BEL,1900,6705987
BEL,1901,6776269
BEL,1902,6848968
BEL,1903,6924126
BEL,1904,7000108
BEL,1905,7076924
BEL,1906,7154584
BEL,1907,7233095
BEL,1908,7312468
BEL,1909,7377299
BEL,1910,7427418
BEL,1911,7462655
BEL,1912,7482838
